offset,Chord,NormalForm,PCsInNormalForm,file,Composer,Measure Number,Measure Count
70.625,<music21.chord.Chord B-3 C3 E-3>,"[0, 2, 5]","[10, 0, 3]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,14,3.000
70.875,<music21.chord.Chord A3 C3 E-3>,"[0, 3, 6]","[9, 0, 3]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,14,3.250
71.125,<music21.chord.Chord E-4>,[0],[3],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,14,3.500
71.33333333,<music21.chord.Chord C4 E-4>,"[0, 3]","[0, 3]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,14,3.70833333
71.375,<music21.chord.Chord C4>,[0],[0],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,14,3.750
71.625,<music21.chord.Chord E-5 A3>,"[0, 6]","[3, 9]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,14,4.000
71.875,<music21.chord.Chord C5 A3>,"[0, 3]","[9, 0]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,14,4.250
72.125,<music21.chord.Chord A4 E4>,"[0, 5]","[4, 9]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,14,4.500
72.25,<music21.chord.Chord A4>,[0],[9],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,14,4.63
72.33333333,<music21.chord.Chord A4 F4>,"[0, 4]","[5, 9]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,14,4.70833333
72.45833333,<music21.chord.Chord A4>,[0],[9],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,14,4.83333333
72.625,<music21.chord.Chord F4 F3>,[0],[5],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,1.000
72.875,<music21.chord.Chord B-4 F3>,"[0, 5]","[5, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,1.250
73.125,<music21.chord.Chord A4 F3>,"[0, 4]","[5, 9]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,1.500
73.33333333,<music21.chord.Chord E-5 A4 F3>,"[0, 2, 6]","[3, 5, 9]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,1.70833333
73.375,<music21.chord.Chord E-5 F3>,"[0, 2]","[3, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,1.750
73.58333333,<music21.chord.Chord F3>,[0],[5],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,1.95833333
73.625,<music21.chord.Chord D5 F3>,"[0, 3]","[2, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,2.000
73.875,<music21.chord.Chord B-5 F3>,"[0, 5]","[5, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,2.250
74.125,<music21.chord.Chord E5 B-4 C#4 F3>,"[0, 3, 6, 7]","[10, 1, 4, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,2.500
74.33333333,<music21.chord.Chord B-5 E5 B-4 C#4 F3>,"[0, 3, 6, 7]","[10, 1, 4, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,2.70833333
74.375,<music21.chord.Chord B-5 B-4 C#4 F3>,"[0, 3, 7]","[10, 1, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,2.750
74.5,<music21.chord.Chord B-5 B-4 C#4>,"[0, 3]","[10, 1]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,2.9
74.58333333,<music21.chord.Chord B-4 C#4>,"[0, 3]","[10, 1]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,2.95833333
74.625,<music21.chord.Chord B-5 A4 E-5 C4 F#3>,"[0, 1, 3, 6, 9]","[9, 10, 0, 3, 6]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,3.000
74.875,<music21.chord.Chord A5 A4 E-5 C4 F#3>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,3.250
75.125,<music21.chord.Chord E-6 C4 F#3>,"[0, 3, 6]","[0, 3, 6]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,3.500
75.33333333,<music21.chord.Chord C6 E-6 C4 F#3>,"[0, 3, 6]","[0, 3, 6]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,3.70833333
75.375,<music21.chord.Chord C6 C4 F#3>,"[0, 6]","[0, 6]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,3.750
75.58333333,<music21.chord.Chord C4 F#3>,"[0, 6]","[0, 6]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,3.95833333
75.625,<music21.chord.Chord A5 E-5 C4 F#3>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,4.000
75.875,<music21.chord.Chord A5 C5 C4 F#3>,"[0, 3, 6]","[6, 9, 0]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,4.250
76.125,<music21.chord.Chord A5 A4 C4 F#3>,"[0, 3, 6]","[6, 9, 0]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,4.500
76.33333333,<music21.chord.Chord B-5 A5 A4 C4 F#3>,"[0, 3, 4, 6]","[6, 9, 10, 0]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,4.70833333
76.375,<music21.chord.Chord B-5 C4 F#3>,"[0, 4, 6]","[6, 10, 0]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,4.750
76.5,<music21.chord.Chord B-5>,[0],[10],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,15,4.9
76.625,<music21.chord.Chord B-5 D5 G3>,"[0, 3, 7]","[7, 10, 2]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,1.000
76.875,<music21.chord.Chord B-5 D5 B-4>,"[0, 4]","[10, 2]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,1.250
77.08333333,<music21.chord.Chord D5 B-4>,"[0, 4]","[10, 2]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,1.45833333
77.125,<music21.chord.Chord F#5>,[0],[6],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,1.500
77.33333333,<music21.chord.Chord G5 F#5>,"[0, 1]","[6, 7]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,1.70833333
77.375,<music21.chord.Chord G5>,[0],[7],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,1.750
77.58333333,<music21.chord.Chord G5>,[0],[7],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,1.95833333
77.625,<music21.chord.Chord G5 B-4 E-3>,"[0, 4, 7]","[3, 7, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,2.000
77.875,<music21.chord.Chord G5 B-4 G4>,"[0, 3]","[7, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,2.250
78.08333333,<music21.chord.Chord B-4 G4>,"[0, 3]","[7, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,2.45833333
78.125,<music21.chord.Chord E5>,[0],[4],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,2.500
78.33333333,<music21.chord.Chord F5 E5>,"[0, 1]","[4, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,2.70833333
78.375,<music21.chord.Chord F5>,[0],[5],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,2.750
78.58333333,<music21.chord.Chord F5>,[0],[5],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,2.95833333
78.625,<music21.chord.Chord F5 B-4 D3>,"[0, 4, 7]","[10, 2, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,3.000
78.875,<music21.chord.Chord F5 B-4 F4>,"[0, 5]","[5, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,3.250
79.08333333,<music21.chord.Chord B-4 F4>,"[0, 5]","[5, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,3.45833333
79.125,<music21.chord.Chord D5>,[0],[2],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,3.500
79.33333333,<music21.chord.Chord F5 D5>,"[0, 3]","[2, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,3.70833333
79.375,<music21.chord.Chord F5>,[0],[5],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,3.750
79.625,<music21.chord.Chord D5 F5 G4>,"[0, 3, 5]","[2, 5, 7]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,4.000
80.125,<music21.chord.Chord C5 E-5 G4 E-2>,"[0, 3, 7]","[0, 3, 7]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,4.500
80.25,<music21.chord.Chord C5 E-5 G4>,"[0, 3, 7]","[0, 3, 7]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,4.63
80.33333333,<music21.chord.Chord C5 E-5 G4 F2>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,4.70833333
80.45833333,<music21.chord.Chord C5 E-5 G4>,"[0, 3, 7]","[0, 3, 7]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,4.83333333
80.5,<music21.chord.Chord C5 E-5>,"[0, 3]","[0, 3]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,16,4.9
80.625,<music21.chord.Chord C5 E-5 F4 F2>,"[0, 3, 5]","[0, 3, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,1.000
80.875,<music21.chord.Chord C5 E-5 F4 B-2>,"[0, 2, 5, 7]","[10, 0, 3, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,1.250
81.125,<music21.chord.Chord C5 E-5 F4 A2>,"[0, 3, 6, 8]","[9, 0, 3, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,1.500
81.33333333,<music21.chord.Chord C5 E-5 F4 G3 A2>,"[0, 2, 4, 6, 9]","[3, 5, 7, 9, 0]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,1.70833333
81.375,<music21.chord.Chord C5 E-5 F4 G3>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,1.750
81.58333333,<music21.chord.Chord C5 E-5 F4>,"[0, 3, 5]","[0, 3, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,1.95833333
81.625,<music21.chord.Chord C5 E-5 F4 F3>,"[0, 3, 5]","[0, 3, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,2.000
81.875,<music21.chord.Chord C5 E-5 F4 B-3>,"[0, 2, 5, 7]","[10, 0, 3, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,2.250
82.125,<music21.chord.Chord C5 E-5 F4 A3>,"[0, 3, 6, 8]","[9, 0, 3, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,2.500
82.45833333,<music21.chord.Chord C5 E-5 F4>,"[0, 3, 5]","[0, 3, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,2.83333333
82.5,<music21.chord.Chord C5 E-5 G4>,"[0, 3, 7]","[0, 3, 7]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,2.9
82.625,<music21.chord.Chord B-4 D5 G4 B-3>,"[0, 3, 7]","[7, 10, 2]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,3.000
83.625,<music21.chord.Chord B-4 D5 F4 B-3>,"[0, 4, 7]","[10, 2, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,4.000
84,<music21.chord.Chord F4 B-3>,"[0, 5]","[5, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,4.375
84.125,<music21.chord.Chord A5>,[0],[9],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,4.500
84.33333333,<music21.chord.Chord B-5 A5>,"[0, 1]","[9, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,4.70833333
84.375,<music21.chord.Chord B-5>,[0],[10],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,17,4.750
84.625,<music21.chord.Chord B-4 B-5 G2>,"[0, 3]","[7, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,1.000
84.875,<music21.chord.Chord B-4 B-5 B-3>,[0],[10],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,1.250
85.125,<music21.chord.Chord G#5>,[0],[8],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,1.500
85.33333333,<music21.chord.Chord A5 G#5>,"[0, 1]","[8, 9]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,1.70833333
85.375,<music21.chord.Chord A5>,[0],[9],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,1.750
85.625,<music21.chord.Chord B-4 A5 F2>,"[0, 4, 5]","[5, 9, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,2.000
85.875,<music21.chord.Chord B-4 A5 A3>,"[0, 1]","[9, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,2.250
86.125,<music21.chord.Chord F#5>,[0],[6],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,2.500
86.33333333,<music21.chord.Chord G5 F#5>,"[0, 1]","[6, 7]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,2.70833333
86.375,<music21.chord.Chord G5>,[0],[7],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,2.750
86.625,<music21.chord.Chord B-4 G5 E-2>,"[0, 4, 7]","[3, 7, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,3.000
86.875,<music21.chord.Chord B-4 G5 G3>,"[0, 3]","[7, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,3.250
87.125,<music21.chord.Chord B-4 G5>,"[0, 3]","[7, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,3.500
87.33333333,<music21.chord.Chord B-4 F5>,"[0, 5]","[5, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,3.70833333
87.5,<music21.chord.Chord B-4 F5 F2>,"[0, 5]","[5, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,3.9
87.58333333,<music21.chord.Chord F2>,[0],[5],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,3.95833333
87.625,<music21.chord.Chord B-4 F5 F2 F3>,"[0, 5]","[5, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,4.000
88.125,<music21.chord.Chord B-4 F5 B-2 B-3>,"[0, 5]","[5, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,4.500
88.33333333,<music21.chord.Chord B-4 F5 B-2 B-3>,"[0, 5]","[5, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,4.70833333
88.375,<music21.chord.Chord B-4 F5 B-2 B-3>,"[0, 5]","[5, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,4.750
88.5,<music21.chord.Chord B-2 B-3>,[0],[10],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,18,4.9
88.625,<music21.chord.Chord E-2 B-2>,"[0, 5]","[10, 3]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,1.000
88.875,<music21.chord.Chord C4 E-2 B-2>,"[0, 2, 5]","[10, 0, 3]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,1.250
89.125,<music21.chord.Chord B-4 C5 G4 E-2 B-2>,"[0, 3, 5, 8]","[7, 10, 0, 3]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,1.500
89.33333333,<music21.chord.Chord B-4 C5 F#4 G4 E-2 B-2>,"[0, 1, 4, 6, 9]","[6, 7, 10, 0, 3]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,1.70833333
89.375,<music21.chord.Chord B-4 C5 F#4 E-2 B-2>,"[0, 2, 5, 8]","[10, 0, 3, 6]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,1.750
89.5,<music21.chord.Chord B-4 C5 F#4>,"[0, 4, 6]","[6, 10, 0]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,1.9
89.58333333,<music21.chord.Chord B-4 C5>,"[0, 2]","[10, 0]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,1.95833333
89.625,<music21.chord.Chord B-4 C5 F4 F2 F3>,"[0, 2, 7]","[10, 0, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,2.000
89.875,<music21.chord.Chord B-4 C5 E-4 F2 F3>,"[0, 2, 5, 7]","[10, 0, 3, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,2.250
90,<music21.chord.Chord E-4 F2 F3>,"[0, 2]","[3, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,2.375
90.125,<music21.chord.Chord A4 C5 D4 F2 F3>,"[0, 3, 5, 8]","[9, 0, 2, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,2.500
90.33333333,<music21.chord.Chord A4 C5 E-4 D4 F2 F3>,"[0, 3, 5, 6, 8]","[9, 0, 2, 3, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,2.70833333
90.375,<music21.chord.Chord A4 C5 E-4 F2 F3>,"[0, 3, 6, 8]","[9, 0, 3, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,2.750
90.5,<music21.chord.Chord A4 C5 E-4>,"[0, 3, 6]","[9, 0, 3]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,2.9
90.58333333,<music21.chord.Chord A4 C5>,"[0, 3]","[9, 0]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,2.95833333
90.625,<music21.chord.Chord F4 B-4 D4 B-2>,"[0, 4, 7]","[10, 2, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,3.000
91.5,<music21.chord.Chord D4>,[0],[2],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,3.9
91.625,<music21.chord.Chord C#4>,[0],[1],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,19,4.000
92.625,<music21.chord.Chord F4 A4 C4 F2>,"[0, 4, 7]","[5, 9, 0]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,1.000
93.5,<music21.chord.Chord F4 A4 C4>,"[0, 4, 7]","[5, 9, 0]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,1.9
93.625,<music21.chord.Chord F4 A4 B3>,"[0, 4, 6]","[5, 9, 11]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,2.000
94.5,<music21.chord.Chord F4 A4 B3 D2>,"[0, 2, 5, 8]","[9, 11, 2, 5]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,2.9
94.625,<music21.chord.Chord E4 A4 B3 E2>,"[0, 2, 7]","[9, 11, 4]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,3.000
95.125,<music21.chord.Chord E4 A4 B3 D3 E2>,"[0, 2, 5, 7]","[9, 11, 2, 4]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,3.500
95.25,<music21.chord.Chord E4 A4 B3 E2>,"[0, 2, 7]","[9, 11, 4]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,3.63
95.33333333,<music21.chord.Chord E4 A4 B3 E3 E2>,"[0, 2, 7]","[9, 11, 4]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,3.70833333
95.45833333,<music21.chord.Chord E4 A4 B3 E2>,"[0, 2, 7]","[9, 11, 4]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,3.83333333
95.5,<music21.chord.Chord B3>,[0],[11],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,3.9
95.625,<music21.chord.Chord G#4 B3 D3 E2>,"[0, 3, 6, 8]","[8, 11, 2, 4]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,4.000
95.75,<music21.chord.Chord G#4 B3 E2>,"[0, 4, 7]","[4, 8, 11]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,4.13
95.875,<music21.chord.Chord G#4 B3 F3 E2>,"[0, 1, 4, 7]","[4, 5, 8, 11]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,4.250
96,<music21.chord.Chord G#4 B3 E2>,"[0, 4, 7]","[4, 8, 11]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,4.375
96.125,<music21.chord.Chord G#4 B3 E3 E2>,"[0, 4, 7]","[4, 8, 11]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,4.500
96.25,<music21.chord.Chord G#4 B3 E2>,"[0, 4, 7]","[4, 8, 11]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,4.63
96.33333333,<music21.chord.Chord G#4 B3 D3 E2>,"[0, 3, 6, 8]","[8, 11, 2, 4]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,4.70833333
96.45833333,<music21.chord.Chord G#4 B3 E2>,"[0, 4, 7]","[4, 8, 11]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,4.83333333
96.5,<music21.chord.Chord E2>,[0],[4],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,20,4.9
96.625,<music21.chord.Chord A3 A4 D3 A2>,"[0, 5]","[9, 2]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,1.000
96.875,<music21.chord.Chord A3 A4 C#3 A2>,"[0, 4]","[9, 1]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,1.250
97.125,<music21.chord.Chord A3 A2>,[0],[9],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,1.500
97.25,<music21.chord.Chord A2>,[0],[9],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,1.63
97.33333333,<music21.chord.Chord B3 A2>,"[0, 2]","[9, 11]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,1.70833333
97.45833333,<music21.chord.Chord A2>,[0],[9],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,1.83333333
97.625,<music21.chord.Chord A3 A2>,[0],[9],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,2.000
97.75,<music21.chord.Chord A2>,[0],[9],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,2.13
97.875,<music21.chord.Chord C#4 A2>,"[0, 4]","[9, 1]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,2.250
98,<music21.chord.Chord A2>,[0],[9],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,2.375
98.125,<music21.chord.Chord B3 A2>,"[0, 2]","[9, 11]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,2.500
98.25,<music21.chord.Chord A2>,[0],[9],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,2.63
98.33333333,<music21.chord.Chord A3 C#3 A2>,"[0, 4]","[9, 1]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,2.70833333
98.45833333,<music21.chord.Chord C#3 A2>,"[0, 4]","[9, 1]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,2.83333333
98.5,<music21.chord.Chord C#3>,[0],[1],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,2.9
98.625,<music21.chord.Chord B-3 D3 A2>,"[0, 1, 5]","[9, 10, 2]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,3.000
98.875,<music21.chord.Chord D4 D3 A2>,"[0, 5]","[9, 2]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,3.250
99.125,<music21.chord.Chord G4 D3 A2>,"[0, 2, 7]","[7, 9, 2]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,3.500
99.33333333,<music21.chord.Chord B-4 G4 D3 A2>,"[0, 2, 3, 7]","[7, 9, 10, 2]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,3.70833333
99.375,<music21.chord.Chord B-4 D3 A2>,"[0, 1, 5]","[9, 10, 2]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,3.750
99.5,<music21.chord.Chord B-4 G3 A2>,"[0, 2, 3]","[7, 9, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,3.9
99.58333333,<music21.chord.Chord G3 A2>,"[0, 2]","[7, 9]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,3.95833333
99.625,<music21.chord.Chord D5 B-3 A2>,"[0, 1, 5]","[9, 10, 2]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,4.000
99.875,<music21.chord.Chord B-4 B-3 A2>,"[0, 1]","[9, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,4.250
100.125,<music21.chord.Chord G4 B-3 A2>,"[0, 2, 3]","[7, 9, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,4.500
100.3333333,<music21.chord.Chord D4 E5 G4 B-3 A2>,"[0, 2, 5, 7, 8]","[2, 4, 7, 9, 10]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,4.7083333
100.375,<music21.chord.Chord D4 E5 B-3 A2>,"[0, 1, 5, 7]","[9, 10, 2, 4]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,4.750
100.5,<music21.chord.Chord D4 E5>,"[0, 2]","[2, 4]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,21,4.9
100.625,<music21.chord.Chord C#4 C#5 A3>,"[0, 4]","[9, 1]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,22,1.000
101.125,<music21.chord.Chord G#2>,[0],[8],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,22,1.500
101.3333333,<music21.chord.Chord A2>,[0],[9],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,22,1.7083333
101.625,<music21.chord.Chord A2>,[0],[9],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,22,2.000
101.875,<music21.chord.Chord C#3>,[0],[1],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,22,2.250
102.125,<music21.chord.Chord B2>,[0],[11],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,22,2.500
102.3333333,<music21.chord.Chord C#4 A2>,"[0, 4]","[9, 1]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,22,2.7083333
102.4583333,<music21.chord.Chord C#4>,[0],[1],Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,22,2.8333333
102.625,<music21.chord.Chord D4 B-2 A2>,"[0, 1, 5]","[9, 10, 2]",Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,22,3.000
