offset,Chord,NormalForm,PCsinNormalForm,file,Composer,MeasureNumber,MeasureCount
148.0,<music21.chord.Chord A4 C5 E-5 F#5 A5 F#3 F#2>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,3.7
148.5,<music21.chord.Chord E2 E3>,[0],[4],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,4.0
149.0,<music21.chord.Chord C#5 G#5 C#6 E2 E3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,4.3
149.375,<music21.chord.Chord C#5 G#5 C#6>,"[0, 5]","[8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,4.583
149.5,<music21.chord.Chord E-5 G#5 C6 E-6 E-2 E-3>,"[0, 4, 7]","[8, 0, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,24,4.7
150.0,<music21.chord.Chord F#5 F#6 C#2>,"[0, 5]","[1, 6]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,25,1.0
150.125,<music21.chord.Chord F#5 F#6 C#3 C#2>,"[0, 5]","[1, 6]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,25,1.083
150.5,<music21.chord.Chord A5 C6 E-6 F#5 F#6>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,25,1.3
151.0,<music21.chord.Chord A5 C6 E-6 F#5 F#6 C4 E-4 F#4 A4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,25,1.7
151.5,<music21.chord.Chord A5 C6 E-6 F#5 F#6 C4 E-4 F#4 A4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,25,2.0
152.0,<music21.chord.Chord A5 C6 E-6 F#5 F#6 C4 E-4 F#4 A4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,25,2.3
152.5,<music21.chord.Chord F#5 F#6 C4 E-4 F#4 A4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,25,2.7
153.0,<music21.chord.Chord F#5 F#6 C#4 E4 G#4>,"[0, 3, 5, 7]","[1, 4, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,25,3.0
153.5,<music21.chord.Chord G#5 C#6 F#5 F#6>,"[0, 2, 7]","[6, 8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,25,3.3
154.0,<music21.chord.Chord E5 E6 G#5 C#6 B-3 B-2>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,25,3.7
154.5,<music21.chord.Chord E-5 E-6 G#5 B5 B3 B2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,25,4.0
155.0,<music21.chord.Chord G#5 B5 E-5 E-6 B3 B2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,25,4.3
155.375,<music21.chord.Chord E-5 E-6 G#5 B5>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,25,4.583
155.5,<music21.chord.Chord C#5 C#6 G#5 E4 E3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,25,4.7
156.0,<music21.chord.Chord B5 B4 E-3>,"[0, 4]","[11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,26,1.0
156.125,<music21.chord.Chord B5 B4 E-4 E-3>,"[0, 4]","[11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,26,1.083
156.5,<music21.chord.Chord B4 E-5 B5>,"[0, 4]","[11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,26,1.3
157.0,<music21.chord.Chord B4 E-5 B5 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,26,1.7
157.5,<music21.chord.Chord B4 E-5 B5 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,26,2.0
158.0,<music21.chord.Chord B4 E-5 B5 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,26,2.3
158.5,<music21.chord.Chord B4 E-5 B5 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,26,2.7
159.0,<music21.chord.Chord B4 D5 F5 B5 E-4 G#4>,"[0, 1, 3, 6, 9]","[2, 3, 5, 8, 11]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,26,3.0
159.5,<music21.chord.Chord B4 D5 F5 B5>,"[0, 3, 6]","[11, 2, 5]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,26,3.3
160.0,<music21.chord.Chord G5 G4>,[0],[7],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,26,3.7
160.5,<music21.chord.Chord G#5 G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,26,4.0
161.0,<music21.chord.Chord F6 C#5>,"[0, 4]","[1, 5]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,26,4.3
161.75,<music21.chord.Chord B4 B5>,[0],[11],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,26,4.83
162.0,<music21.chord.Chord B-4 B-5 E-2>,"[0, 5]","[10, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,27,1.0
162.125,<music21.chord.Chord B-4 B-5 E-3 E-2>,"[0, 5]","[10, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,27,1.083
162.5,<music21.chord.Chord C#5 E5 B-4 B-5>,"[0, 3, 6]","[10, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,27,1.3
163.0,<music21.chord.Chord C#5 E5 B-4 B-5 E-4 G#4>,"[0, 2, 5, 7, 8]","[8, 10, 1, 3, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,27,1.7
163.5,<music21.chord.Chord C#5 E5 B-4 B-5 E-4 G#4>,"[0, 2, 5, 7, 8]","[8, 10, 1, 3, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,27,2.0
164.0,<music21.chord.Chord C#5 E5 B-4 B-5 E-4 G#4>,"[0, 2, 5, 7, 8]","[8, 10, 1, 3, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,27,2.3
164.5,<music21.chord.Chord C#5 E5 B-4 B-5 E-4 G#4>,"[0, 2, 5, 7, 8]","[8, 10, 1, 3, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,27,2.7
165.0,<music21.chord.Chord C#5 E-5 B-4 B-5 E-4 G4>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,27,3.0
165.5,<music21.chord.Chord E-5 C#6 E-4 G4 C#5>,"[0, 2, 6]","[1, 3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,27,3.3
166.0,<music21.chord.Chord E-5 D6 E-4 G4 C#5>,"[0, 1, 2, 6]","[1, 2, 3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,27,3.7
166.5,<music21.chord.Chord E-5 E-6 E-4 G4 C#5>,"[0, 2, 6]","[1, 3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,27,4.0
167.0,<music21.chord.Chord E-5 B-5 E-4 G4 C#5>,"[0, 3, 6, 8]","[7, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,27,4.3
167.5,<music21.chord.Chord E-5 B5 E-4 G4 C#5>,"[0, 2, 4, 8]","[11, 1, 3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,27,4.7
168.0,<music21.chord.Chord B4 G#5 G#3 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,28,1.0
168.5,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,28,1.3
169.0,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,28,1.7
169.5,<music21.chord.Chord G#4 G#1>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,28,2.0
170.0,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,28,2.3
170.5,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,28,2.7
171.0,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,28,3.0
171.5,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,28,3.3
172.0,<music21.chord.Chord G4>,[0],[7],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,28,3.7
172.5,<music21.chord.Chord G#4>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,28,4.0
173.0,<music21.chord.Chord E-5>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,28,4.3
173.75,<music21.chord.Chord C#5>,[0],[1],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,28,4.83
174.0,<music21.chord.Chord C#5 G#2>,"[0, 5]","[8, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,29,1.0
174.5,<music21.chord.Chord F#4 A4 C#5>,"[0, 3, 7]","[6, 9, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,29,1.3
175.0,<music21.chord.Chord F#4 A4 C#5>,"[0, 3, 7]","[6, 9, 1]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,29,1.7
175.5,<music21.chord.Chord C5 E-4>,"[0, 3]","[0, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,29,2.0
176.0,<music21.chord.Chord F#4 A4 C5 E-4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,29,2.3
176.5,<music21.chord.Chord F#4 A4 C5 E-4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,29,2.7
177.0,<music21.chord.Chord F#4 A4 C5 E-4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,29,3.0
177.5,<music21.chord.Chord F#4 A4 C5 E-4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,29,3.3
177.875,<music21.chord.Chord C5 F#4 A4>,"[0, 3, 6]","[6, 9, 0]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,29,3.583
178.0,<music21.chord.Chord A4 E-4 F#4 C4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,29,3.7
178.5,<music21.chord.Chord F#4 C4 E-4 A3>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,29,4.0
179.0,<music21.chord.Chord C4 E-4 F#4 A3>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,29,4.3
179.375,<music21.chord.Chord F#4 C4 E-4>,"[0, 3, 6]","[0, 3, 6]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,29,4.583
179.5,<music21.chord.Chord E-4 A3 C4 F#3>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,29,4.7
180.0,<music21.chord.Chord G#2>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,1.0
180.25,<music21.chord.Chord F#3 G#2>,"[0, 2]","[6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,1.17
180.375,<music21.chord.Chord E-4 G#2 F#3>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,1.250
180.5,<music21.chord.Chord G#3 G#2 F#3 E-4>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,1.3
180.625,<music21.chord.Chord G#3 G#4 G#2 F#3 E-4>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,1.417
181.0,<music21.chord.Chord G#3 G#2 F#3 E-4 G#4>,"[0, 3, 5]","[3, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,1.7
181.5,<music21.chord.Chord C#4 E3 G#2 F#3 G#4>,"[0, 3, 5, 7]","[1, 4, 6, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,2.0
181.625,<music21.chord.Chord C#4 G#2 E3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,2.083
182.0,<music21.chord.Chord G#3 C#4 G#2 E3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,2.3
182.5,<music21.chord.Chord G#3 C#4 G#2 E3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,2.7
183.0,<music21.chord.Chord G#3 C#4 G#2 E3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,3.0
183.5,<music21.chord.Chord G#3 C#4 G#2 E3>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,3.3
184.0,<music21.chord.Chord E-3 G#2>,"[0, 5]","[3, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,3.7
184.5,<music21.chord.Chord E3 G#2>,"[0, 4]","[4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,4.0
185.0,<music21.chord.Chord B3>,[0],[11],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,4.3
185.75,<music21.chord.Chord B-3>,[0],[10],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,30,4.83
186.0,<music21.chord.Chord G#3 E4 G#2>,"[0, 4]","[4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,31,1.0
186.5,<music21.chord.Chord B-3 C#4 G#3 E4 G#2>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,31,1.3
187.0,<music21.chord.Chord B-3 C#4 G#3 E4 G#2>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,31,1.7
187.5,<music21.chord.Chord G3 E-4 G#2>,"[0, 4, 5]","[3, 7, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,31,2.0
188.0,<music21.chord.Chord B-3 C#4 G3 E-4 G#2>,"[0, 1, 3, 6, 8]","[7, 8, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,31,2.3
188.5,<music21.chord.Chord B-3 C#4 G3 E-4 G#2>,"[0, 1, 3, 6, 8]","[7, 8, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,31,2.7
189.0,<music21.chord.Chord B-3 C#4 G3 E-4 G#2>,"[0, 1, 3, 6, 8]","[7, 8, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,31,3.0
189.5,<music21.chord.Chord B-3 C#4 G3 E-4 G#2>,"[0, 1, 3, 6, 8]","[7, 8, 10, 1, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,31,3.3
190.0,<music21.chord.Chord E3 C#4 G#2>,"[0, 3, 7]","[1, 4, 8]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,31,3.7
190.5,<music21.chord.Chord E-3 B3 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,31,4.0
191.0,<music21.chord.Chord G3 E-4 E-3 B3 G#2>,"[0, 1, 4, 8]","[7, 8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,31,4.3
191.5,<music21.chord.Chord B-3 G3 E-4 G#2>,"[0, 4, 5, 7]","[3, 7, 8, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,31,4.7
191.75,<music21.chord.Chord B-3 G3 E-4>,"[0, 4, 7]","[3, 7, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,31,4.83
191.875,<music21.chord.Chord B-3>,[0],[10],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,31,4.917
192.0,<music21.chord.Chord G#3 G#2 B2>,"[0, 3]","[8, 11]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,32,1.0
192.5,<music21.chord.Chord B3 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,32,1.3
193.0,<music21.chord.Chord B3 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,32,1.7
193.5,<music21.chord.Chord B3 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,32,2.0
194.0,<music21.chord.Chord B3 E-4 G#4 B-2>,"[0, 2, 3, 7]","[8, 10, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,32,2.3
194.5,<music21.chord.Chord B3 E-4 G#4 B2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,32,2.7
195.0,<music21.chord.Chord C#3>,[0],[1],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,32,3.0
195.5,<music21.chord.Chord B-3 E4 G#4 C#3>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,32,3.3
196.0,<music21.chord.Chord B-3 E4 G#4 C#3>,"[0, 2, 5, 8]","[8, 10, 1, 4]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,32,3.7
196.5,<music21.chord.Chord E-3>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,32,4.0
197.0,<music21.chord.Chord E-4 G4 E-3>,"[0, 4]","[3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,32,4.3
197.5,<music21.chord.Chord C#4 G4 E-3>,"[0, 2, 6]","[1, 3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,32,4.7
198.0,<music21.chord.Chord G#3>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,33,1.0
198.5,<music21.chord.Chord B3 E-4 G#4 B4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,33,1.3
199.0,<music21.chord.Chord B3 E-4 G#4 B4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,33,1.7
199.5,<music21.chord.Chord B3 E-4 G#4 B4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,33,2.0
200.0,<music21.chord.Chord B3 E-4 G#4 B4 G1 G2>,"[0, 1, 4, 8]","[7, 8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,33,2.3
200.5,<music21.chord.Chord B3 E-4 G#4 B4 G#1 G#2>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,33,2.7
201.0,<music21.chord.Chord E2 E3>,[0],[4],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,33,3.0
201.5,<music21.chord.Chord B-3 D4 G#4 B-4 E2 E3>,"[0, 2, 6, 8]","[2, 4, 8, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,33,3.3
202.0,<music21.chord.Chord B-3 D4 G#4 B-4 E2 E3>,"[0, 2, 6, 8]","[2, 4, 8, 10]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,33,3.7
202.5,<music21.chord.Chord E-2 E-3>,[0],[3],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,33,4.0
203.0,<music21.chord.Chord C#4 E-4 G4 C#5 E-2 E-3>,"[0, 2, 6]","[1, 3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,33,4.3
203.5,<music21.chord.Chord C#4 E-4 G4 C#5 E-2 E-3>,"[0, 2, 6]","[1, 3, 7]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,33,4.7
204.0,<music21.chord.Chord G#1 G#2>,[0],[8],Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,34,1.0
204.5,<music21.chord.Chord B3 E-4 G#4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,34,1.3
205.0,<music21.chord.Chord B3 E-4 G#4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,34,1.7
205.5,<music21.chord.Chord B3 E-4 G#4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,34,2.0
206.0,<music21.chord.Chord B3 E-4 G#4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,34,2.3
206.5,<music21.chord.Chord B3 E-4 G#4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,34,2.7
207.0,<music21.chord.Chord B3 E-4 G#4 B4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,34,3.0
207.5,<music21.chord.Chord B3 E-4 G#4 B4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,34,3.3
208.0,<music21.chord.Chord B3 E-4 G#4 B4 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,34,3.7
208.5,<music21.chord.Chord D4 G#4 B4 D5 G#3 G#2 E-3>,"[0, 3, 6, 7]","[8, 11, 2, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,34,4.0
209.0,<music21.chord.Chord D4 G#4 B4 D5 G#3 G#2 E-3>,"[0, 3, 6, 7]","[8, 11, 2, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,34,4.3
209.5,<music21.chord.Chord E-4 G#4 B4 E-5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,34,4.7
210.0,<music21.chord.Chord G#4 B4 E-5 G#5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,35,1.0
210.5,<music21.chord.Chord G#4 B4 E-5 G#5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,35,1.3
211.0,<music21.chord.Chord G#4 B4 E-5 G#5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,35,1.7
211.5,<music21.chord.Chord G#4 B4 E-5 G#5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,35,2.0
212.0,<music21.chord.Chord G#4 B4 E-5 G#5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,35,2.3
212.5,<music21.chord.Chord G#4 B4 E-5 G#5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,35,2.7
213.0,<music21.chord.Chord B4 E-5 G#5 B5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,35,3.0
213.5,<music21.chord.Chord B4 E-5 G#5 B5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,35,3.3
214.0,<music21.chord.Chord B4 E-5 G#5 B5 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,35,3.7
214.5,<music21.chord.Chord D5 G#5 B5 D6 G#3 G#2 E-3>,"[0, 3, 6, 7]","[8, 11, 2, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,35,4.0
215.0,<music21.chord.Chord D5 G#5 B5 D6 G#3 G#2 E-3>,"[0, 3, 6, 7]","[8, 11, 2, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,35,4.3
215.5,<music21.chord.Chord E-5 G#5 B5 E-6 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,35,4.7
216.0,<music21.chord.Chord G#5 B5 E-6 G#6 G#3 G#2 E-3>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,36,1.0
219.0,<music21.chord.Chord B4 E-5 G#5 B5 G#3 E-4 G#4>,"[0, 3, 7]","[8, 11, 3]",Studi-Poetici Rimprovero Op53No12 G# Minor.mid,Haberbier,36,3.0
